https://github.com/Backbase/stream-services.git,cf2cddc9515e9fc594f1b3bb0f2c2aadc2890c99
https://github.com/jcabi/jcabi-maven-plugin.git,d53c49094014afd97ae181d267aa209842053883
https://github.com/alfasoftware/morf.git,6d44a8a4d660e3a393fdeaff14059972959e9ab2
https://github.com/apache/nifi-maven.git,25a21a83acc9f4c25f8624aa4d0cf2dcd5a0b9f5
https://github.com/codice/imaging-nitf.git,fcafa31b4f9663dd9efd6b9162657538a45d6ef2
https://github.com/TestingResearchIllinois/starts.git,487a8005b1ec24825b18a2a149216b23fda268f8
https://github.com/orangesignal/orangesignal-csv.git,60432ca09f2fd3884f75246d4b51eb44666e8e8f
https://github.com/vesoft-inc/nebula-flink-connector.git,24a751463f2db0c045a83aec2408e3301aa5b146
https://github.com/jwhitbeck/java-rdb-parser.git,499cbab24caef7de29cf4e654967f11ff7fde432
https://github.com/tinkerpop/tinkubator.git,a2f6cc94fb53c0045c42f9bd1e9020e3f19e92a6
https://github.com/eclipse-sirius/sirius-web.git,5f4f3d1909762ff16a654d16a345dd02bc98ac51
https://github.com/mohamed-taman/JavaSE8-Features.git,eba5360c0c9ff47895ec043c64a0d0bfaa80ba1a
https://github.com/CloudSlang/cs-actions.git,ae3b6f210b951897935438433a7f0bbdeeb70a33
https://github.com/k8ssandra/management-api-for-apache-cassandra.git,9795d838e7c965c50a0a6a0d687c93db70344255
https://github.com/elventear/quartz-scheduler.git,fad901a332a47004e367972d4c4e014c61843e85
https://github.com/vmzakharov/mutate-test-kata.git,5bdef12f2de49b5e8db916763a319dc2a787f42e
https://github.com/apache/maven-checkstyle-plugin.git,56157e4c1d8c3dc25ee69a0dd35a92007ae126a6
https://github.com/ObeoNetwork/InformationSystem.git,7a73de597529685318b4ebb8f3ed34f8273fc5e8
https://github.com/gordonad/enterprise-spring-best-practices.git,496874ee53406142abd974006313b315b64f853b
https://github.com/PacktPublishing/TypeScript-Microservices.git,91aa8e66696971354245c826bc5d23f885e8c27a
https://github.com/apache/incubator-hugegraph-toolchain.git,e8fd3e0a6c10d34b4bf5e92495f493c913d7895e
https://github.com/NLthijs48/AreaShop.git,557d11dfb477b1bc67ca3fb2995fe97b9732f9dd
https://github.com/jenkinsci/plot-plugin.git,7e7504adc1f710a384af9961ea3940ab2ed11657
https://github.com/Hipparchus-Math/hipparchus.git,f1948e10f100a5380c869c76b4f0e8f5f1004b68
https://github.com/apache/tiles.git,2601bcd2d8c7c5f1dde663830093c426ffff3da4
https://github.com/radargun/radargun.git,ca4982116d0d92cccd6f947afa6424f2b51a67fc
https://github.com/vzakharchenko/keycloak-radius-plugin.git,986b84991db0a947c42a6928dfe21c8591dda52a
https://github.com/xwiki/xwiki-commons.git,2123f979e42020e0fbfd2633c7af64e4b56a89f2
https://github.com/ddf-project/DDF.git,e4e68315dcec1ed8b287bf1ee73baa88e7e41eba
https://github.com/apache/rocketmq-connect.git,8dcf2b37f247e2261512df8e00df7f875d4190d0
https://github.com/apache/maven-release.git,9e0713b83d99723ebeb3e8347f3f69c69c585ed0
https://github.com/aklivity/zilla.git,94a3362b972f6d27c296b9aa69c2bb8cbbda558a
https://github.com/heshanera/HealthPlus.git,61bcaf20a0e1ae6c7d9f267ecdc3f9cf2b8e8b5d
https://github.com/apache/xmlgraphics-fop.git,2d0e0424a1e7b5c544427e9923a1efdc15be152d
https://github.com/adorsys/open-banking-gateway.git,81ae59db8c48b6d266eeb9a500bf4abe6a296e63
https://github.com/timothymiko/narrate-android.git,de2ae0668ac0cc88c0fa06489709141fbf741935
https://github.com/Asqatasun/Asqatasun.git,af9064357e881786cc7cc72e782662908bd91c5b
https://github.com/javadelight/delight-nashorn-sandbox.git,51bb26934b48ac0bacad8b9751393e86d6dbe31e
https://github.com/aws-powertools/powertools-lambda-java.git,628a2ca93223df2b2962d1bc122f32a6f572b382
https://github.com/victools/jsonschema-generator.git,85d1bc1db05a3dab2a22a05466f97f399dcf8ea2
https://github.com/elBukkit/MagicPlugin.git,1edc4fec2f4d98c5dbf25c89840899e2b52fb90f
https://github.com/yegor256/qulice.git,cdd3fe15b49dccfa42a5bd2f6ab0cad94d7927d7
https://github.com/apache/syncope.git,4eb29a8ebdc506ddaaaf61eb8f159791fb34c3f2
https://github.com/nmyphp/tbschedule.git,65c3a671a2e76aca7db7251c438c55d7516366ba
https://github.com/spring-projects-experimental/spring-boot-migrator.git,a3a55917094056e332c23a7762c6625352d6c04b
https://github.com/kokorin/Jaffree.git,b503d1fb3e5ac54f6dc1f315321cb8d696818d9c
https://github.com/davidmoten/geo.git,54a0f51a8c457a0bb1dd4bf6758e65f66e501673
https://github.com/openmessaging/benchmark.git,d0c0277fec37379a466e41e2917f0765901d6f9c
https://github.com/opencast/opencast.git,80a38af951c970be5bbd051e784e04a0770e37d9
https://github.com/apache/streampipes.git,34b33bdcf7afe75cbe5090517ca61b7ee0ad8555
https://github.com/nielsbasjes/yauaa.git,e7d0d18a3cb2a7a0bfa625fe1158410d3755d8c0
https://github.com/mulesoft/mule.git,c72aeaec2b9ca92bac4e89d03ed331c472e7214e
https://github.com/awslabs/aws-saas-boost.git,a36032b1c99f1bc745c1433dcf3f8798b70261cb
https://github.com/hazelcast/hazelcast-code-samples.git,e4eca08e35853d677bb993560d506c8f9fc1b8ac
https://github.com/jmrozanec/cron-utils.git,d31697ec4c30d4f43a1b528e5781d1d00ea1c967
https://github.com/xwiki/xwiki-platform.git,e8b78226eb0f36ea02dacdb3f14105badda5612d
https://github.com/dremio/dremio-oss.git,be47367c523e4eded35df4e8fff725f53160558e
https://github.com/hibernate/hibernate-validator.git,6e73c5f45d81a74b4f51754a80c629ef5ffc42cb
https://github.com/android-cn/android-open-project-demo.git,2ed4800f62c1a3683a0e16ec56957619acbcc57a
https://github.com/vaadin/framework.git,c4d78a6dad72ea2fe95b8023ef3a5ba73c135277
https://github.com/apache/tika.git,8a6493b49323ff9838fb6744ea6f2a1b770f3c82
https://github.com/aws/aws-sdk-java-v2.git,1cae596d881f7f1da7914da92d5f2d400277829f
https://github.com/confluentinc/kafka-rest.git,55a50c4f76183903f14cce14245edc4fc85942a9
https://github.com/apache/rocketmq-spring.git,33a4186f6ab19cc3b1bd3305450476fe35141c3d
https://github.com/eclipse/eclipse-collections.git,a7fa499844523bc79cbf0883bacf62db5d818332
https://github.com/confluentinc/schema-registry.git,8390e1268f08e9759ec26c55a8ba2bd299179626
https://github.com/confluentinc/kafka-streams-examples.git,d218996f8e58693dd311c63120d018ce05892e84
https://github.com/apache/activemq.git,58867f7c3cef580134cb4e32e2f9086552c1876a
https://github.com/spring-cloud/spring-cloud-kubernetes.git,ef6d06f3373abcc5ffc7c391b10fd7083b2678ab
https://github.com/roboguice/roboguice.git,d96250c41149e13a159d26a532365c3f7034c07e
https://github.com/cucumber/cucumber-jvm.git,1a6c5a6052ce1354cb34731c75a29991b9d06818
https://github.com/oracle/opengrok.git,1f70700b151ddf9f5f852982a6bad0be2279ebab
https://github.com/spring-io/initializr.git,3641ed46a72997a5b727179775a0812fafd48b16
https://github.com/querydsl/querydsl.git,cd608f04ed7534b1b62a78a28beb141071d149b6
https://github.com/dromara/hmily.git,52dc6ba3a44f9ade8d49bcc6ad49485ef9879c49
https://github.com/jetty/jetty.project.git,b77a8054a2f3d883ad99df2eb9a954b0b25eb8d3
https://github.com/graphhopper/graphhopper.git,09c1013185bfb6388661cbcfef7cbb34ea138f57
https://github.com/JodaOrg/joda-time.git,1b5c2a0899c9fcf705d0892946deab00c4619a97
https://github.com/apache/ignite.git,b7a8f021f8caf22ad51977be0323dc4085d095e3
https://github.com/apache/hudi.git,4c3a1db146bc5f81545f5d17020175ea9797fcd9
https://github.com/hazelcast/hazelcast.git,ed063c769f450eb3a9aac1b0463309e4ebd643b9
https://github.com/mapstruct/mapstruct.git,2bb2aefed8957861bf297b8f953b40e8753a8c75
https://github.com/apache/hbase.git,dba900f778614b392e5e83522cdda72487558f48
https://github.com/NanoHttpd/nanohttpd.git,efb2ebf85a2b06f7c508aba9eaad5377e3a01e81
https://github.com/apache/zeppelin.git,56da029ffe413c55ba34f46e4e4b91b8d20d9ce2
https://github.com/Alluxio/alluxio.git,f7eed03eaeae3bdf59407a6f7f78346df4f0bb1f
https://github.com/apache/storm.git,c0d7b475da99c28043b137e892d58aedde4eb840
https://github.com/apache/shardingsphere-elasticjob.git,0b3a6eb993ee1abcb8ae81efa6ccaeb9b494ea5c
https://github.com/apache/doris.git,5bdfaf64479e73ac319ca95562711cb1898e2f05
https://github.com/codecentric/spring-boot-admin.git,4515db94c0e6398892523780778b76c156e0f08b
https://github.com/Activiti/Activiti.git,b0fbe2b1c6ce204161f3536fc3caf1039a395471
https://github.com/apache/pulsar.git,e1d06b5f54f08c09debab7a9a513b7c173c1779b
https://github.com/apache/zookeeper.git,75d0a0a850352743e584f78321cf7c51417f46f8
https://github.com/apache/hadoop.git,d72cdf7205c9e5310e832b2faa2e5b103f0804e0
https://github.com/OpenAPITools/openapi-generator.git,8669646d998691b67f9c665e890349bf1c790edc
https://github.com/jenkinsci/jenkins.git,f9f542bffd9f38189f3c1393475b473f1f0e035e
https://github.com/seata/seata.git,2122c6d53ae9cabcab4c53946b4a1b999e0aef76
https://github.com/apache/flink.git,00785b00b84dadae4c8b33a35ca9a5ac48e4a4c6
https://github.com/alibaba/druid.git,0be591b0c43ed57078a13dc0c7b7108b9ee0b388
https://github.com/alibaba/nacos.git,93cc842c903487a2df6bd8f10cbd1027c67a7891
https://github.com/zxing/zxing.git,9c89873cfa148e961da3b0a1f9537fd9b5356564
https://github.com/jeecgboot/jeecg-boot.git,b3e4a73a342445f1ed1555c8f927b04a8d6b27d0
https://github.com/apache/dubbo.git,e63d275eb61db8eaac00f7474e6e76e19ac805d0
https://github.com/eugenp/tutorials.git,bf7bf5dacf8cff97021ab1b11020103104132d11
https://github.com/iluwatar/java-design-patterns.git,163c3017bb356937d876cd9a05905c012f3b0af6
